dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,baN,128,gaussian,categorical,20.0,,32,5,0.82,0.054772,1.0,0.0,0.76,0.06229,0.886,0.034409,500,0.720672,0.795363,30.074,33,False,844.46,380,False,1.0,0.0,0.15865358752199282,200,8.350207711416822e-05,0.00016833954085390232,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T32_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,1.0,,32,5,0.696,0.02245,1.0,0.0,0.556,0.032,0.684,0.040299,500,0.512186,0.59896,31.534,32,False,1083.3,278,False,1.0,0.0,0.1578555218033013,200,0.00011415850908987129,0.0002301429763240413,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T32_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,5.0,,32,5,0.728,0.051147,1.0,0.0,0.63,0.05099,0.766,0.025768,500,0.586839,0.671178,30.668,33,False,1002.03,315,False,1.0,0.0,0.15927896326224386,200,0.00010082677959265981,0.0002032675254719618,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T32_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,categorical,10.0,,32,5,0.756,0.039294,1.0,0.0,0.684,0.05004,0.808,0.042615,500,0.641977,0.723217,30.234,33,False,1010.27,342,False,1.0,0.0,0.15844282125051318,200,9.267196441396566e-05,0.00018682422176035122,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T32_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,greedy,256.0,,512,5,0.524,0.044989,1.0,0.0,0.524,0.044989,1.0,0.0,500,0.480207,0.567427,506.33,510,False,4431.66,262,False,0.40076335877862596,0.5992366412213741,0.00774497487437186,200,9.016048566448278e-05,0.00015146007512419727,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma256.0.json
unconditional,baN,128,gaussian,categorical,2.0,,32,5,0.654,0.025768,1.0,0.0,0.518,0.039699,0.7,0.033466,500,0.474231,0.561494,31.22,33,False,1121.83,259,False,1.0,0.0,0.1597238399503034,200,0.00012268057046465266,0.0002473257898967415,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T32_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,categorical,256.0,,64,5,0.73,0.055136,0.986,0.010198,0.718,0.048332,0.974,0.016248,500,0.677011,0.755664,63.73,65,False,515.09,359,False,1.0,0.0,0.15885923790344286,200,8.842710290704101e-05,0.00017826900793297085,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,greedy,20.0,,256,5,0.938,0.019391,1.0,0.0,0.938,0.019391,0.994,0.004899,500,0.91334,0.955981,240.752,256,False,6301.65,469,False,0.08102345415778252,0.9189765458422174,0.00743483040201005,200,5.036683847354901e-05,6.76887670491082e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_greedy_sigma20.0.json
unconditional,baN,128,gaussian,categorical,100.0,,64,5,0.858,0.004,0.996,0.004899,0.846,0.010198,0.968,0.007483,500,0.811734,0.87499,62.446,65,False,978.76,423,False,1.0,0.0,0.1591213916852982,200,7.505535332307577e-05,0.00015131168315333547,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma100.0.json
unconditional,baN,128,gaussian,categorical,50.0,,64,5,0.908,0.026382,1.0,0.0,0.894,0.025768,0.954,0.013565,500,0.863948,0.918043,61.076,65,False,1190.27,447,False,1.0,0.0,0.15943272108780215,200,7.105552989661421e-05,0.00014324851827313912,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,greedy,100.0,,512,5,0.818,0.016,1.0,0.0,0.818,0.016,1.0,0.0,500,0.781797,0.849354,500.438,510,False,5672.29,409,False,0.2371638141809291,0.7628361858190709,0.007724167713567839,200,7.700748897830314e-05,9.702332440718748e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma100.0.json
unconditional,baN,128,gaussian,greedy,10.0,,256,5,0.936,0.010198,1.0,0.0,0.936,0.010198,0.992,0.007483,500,0.911047,0.954304,241.378,256,False,6951.09,468,False,0.049145299145299144,0.9508547008547008,0.007133715452261306,200,5.047445992327882e-05,6.78334011667345e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_greedy_sigma10.0.json
unconditional,baN,128,gaussian,categorical,20.0,,64,5,0.886,0.033226,1.0,0.0,0.87,0.035214,0.948,0.020396,500,0.837678,0.89668,60.254,65,False,1524.49,435,False,1.0,0.0,0.16006547291927775,200,7.296473978949673e-05,0.00014709667929246499,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,2.0,,64,5,0.732,0.044452,1.0,0.0,0.654,0.032619,0.762,0.019391,500,0.611272,0.694379,62.108,65,False,1790.68,327,False,1.0,0.0,0.15926484053482684,200,9.708973518774727e-05,0.00019573302016050108,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,categorical,10.0,,64,5,0.898,0.024819,1.0,0.0,0.854,0.025768,0.92,0.022804,500,0.82035,0.882252,60.66,65,False,1609.12,427,False,1.0,0.0,0.15874025264858385,200,7.429420505200594e-05,0.00014977627169415685,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,1.0,,64,5,0.736,0.02245,1.0,0.0,0.658,0.014697,0.79,0.014142,500,0.615355,0.698235,62.664,64,False,2166.87,329,False,1.0,0.0,0.1590485799078473,200,9.655771737556125e-05,0.00019466141080857485,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,5.0,,64,5,0.826,0.020591,1.0,0.0,0.764,0.028705,0.848,0.009798,500,0.724855,0.799119,61.13,65,False,2168.64,382,False,1.0,0.0,0.1593261581952382,200,8.306337735692334e-05,0.0001674551011010173,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T64_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,greedy,5.0,,256,5,0.932,0.016,1.0,0.0,0.932,0.016,0.98,0.012649,500,0.906479,0.950934,243.768,256,False,7899.65,466,False,0.17381974248927037,0.8261802575107297,0.008892509422110553,200,6.758811800885405e-05,0.00013624906328768988,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_greedy_sigma5.0.json
unconditional,baN,128,gaussian,greedy,2.0,,256,5,0.916,0.032,1.0,0.0,0.916,0.032,0.936,0.032619,500,0.8884,0.937256,247.726,256,False,7989.51,458,False,0.9716157205240175,0.028384279475982543,0.027444448806532663,200,6.876869648935804e-05,0.0001386289595896583,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_greedy_sigma2.0.json
unconditional,baN,128,gaussian,categorical,256.0,,128,5,0.72,0.041952,0.99,0.010954,0.706,0.044989,0.976,0.020591,500,0.664616,0.744242,126.574,129,False,1238.56,353,False,1.0,0.0,0.1599570354627581,200,8.993210126354602e-05,0.0001813031161473088,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,greedy,50.0,,512,5,0.92,0.026077,1.0,0.0,0.92,0.026077,1.0,0.0,500,0.892893,0.940702,489.01,510,False,7481.33,460,False,0.15869565217391304,0.841304347826087,0.00762248743718593,200,5.135227661759671e-05,6.901311249137337e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma50.0.json
unconditional,baN,128,gaussian,categorical,100.0,,128,5,0.878,0.017205,0.998,0.004,0.872,0.013266,0.986,0.008,500,0.839854,0.898474,125.702,129,False,1581.25,436,False,1.0,0.0,0.15884794422806037,200,7.287301876480233e-05,0.00014691299078120983,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma100.0.json
unconditional,baN,128,gaussian,greedy,1.0,,256,5,0.872,0.047497,1.0,0.0,0.872,0.047497,0.894,0.05004,500,0.839854,0.898474,249.796,255,False,8792.72,436,False,1.0,0.0,0.03774203046482412,200,7.223867658744492e-05,0.000145623998835008,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_greedy_sigma1.0.json
unconditional,baN,128,gaussian,categorical,50.0,,128,5,0.942,0.020396,0.998,0.004,0.936,0.024166,0.982,0.011662,500,0.911047,0.954304,122.922,129,False,2159.21,468,False,1.0,0.0,0.15877374028926688,200,6.781615041622162e-05,0.00013671708109031872,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,categorical,20.0,,128,5,0.942,0.027857,1.0,0.0,0.934,0.034986,0.974,0.02245,500,0.90876,0.952622,120.86,129,False,3220.55,467,False,1.0,0.0,0.15891487512751729,200,6.798558705554423e-05,0.00013705905532046121,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,greedy,256.0,,1024,5,0.524,0.026533,1.0,0.0,0.524,0.026533,0.998,0.004,500,0.480207,0.567427,1010.88,1018,False,7673.37,262,False,0.41603053435114506,0.583969465648855,0.007744582286432161,200,0.00012021398088597704,0.0001817520901490367,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T1024_gaussian_greedy_sigma256.0.json
unconditional,baN,128,gaussian,categorical,2.0,,128,5,0.856,0.017436,1.0,0.0,0.824,0.016248,0.888,0.011662,500,0.788185,0.854874,124.156,128,False,3796.58,412,False,1.0,0.0,0.15879669982065275,200,7.710546099427491e-05,0.00015544544836296512,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,categorical,256.0,,256,5,0.798,0.054185,0.996,0.008,0.796,0.053141,0.994,0.012,500,0.758484,0.829002,253.206,256,False,1724.86,398,False,1.0,0.0,0.1590023995908894,200,7.974004744532823e-05,0.00016075555109012357,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,categorical,1.0,,128,5,0.862,0.01833,1.0,0.0,0.804,0.013565,0.854,0.010198,500,0.766942,0.836422,125.32,128,False,4487.69,402,False,1.0,0.0,0.15870161918079106,200,7.891725525786213e-05,0.00015909633282952827,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,10.0,,128,5,0.926,0.019596,1.0,0.0,0.912,0.024,0.96,0.016733,500,0.883923,0.933794,121.366,129,False,3917.96,456,False,1.0,0.0,0.15989447275683505,200,6.96124327804946e-05,0.00014033856679238662,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,5.0,,128,5,0.916,0.027276,1.0,0.0,0.876,0.02245,0.916,0.019596,500,0.844212,0.902054,122.448,129,False,4612.44,438,False,1.0,0.0,0.159890055227529,200,7.250711476063589e-05,0.0001461747885033529,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,categorical,100.0,,256,5,0.902,0.034293,0.998,0.004,0.898,0.037094,0.99,0.008944,500,0.868365,0.921566,248.89,256,False,3219.6,449,False,1.0,0.0,0.15862129178712092,200,7.070385689539365e-05,0.00014253897550111359,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma100.0.json
unconditional,baN,128,gaussian,categorical,50.0,,256,5,0.958,0.007483,0.998,0.004,0.958,0.007483,0.996,0.004899,500,0.936648,0.972368,244.556,256,False,4065.94,479,False,1.0,0.0,0.15940439794316397,200,6.622078008078935e-05,0.00013350020859407592,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,greedy,20.0,,512,5,0.974,0.013565,1.0,0.0,0.974,0.013565,0.996,0.004899,500,0.956028,0.984744,481.764,510,False,12495.27,487,False,0.08008213552361396,0.919917864476386,0.00737240891959799,200,4.8505230480686833e-05,6.518692350314528e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma20.0.json
unconditional,baN,128,gaussian,greedy,100.0,,1024,5,0.79,0.018974,1.0,0.0,0.79,0.018974,1.0,0.0,500,0.752154,0.823423,996.754,1018,False,11078.48,395,False,0.2481012658227848,0.7518987341772152,0.007707679020100502,200,5.980265125087212e-05,0.00010046212577858148,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T1024_gaussian_greedy_sigma100.0.json
unconditional,baN,128,gaussian,categorical,1.0,,256,5,0.928,0.009798,1.0,0.0,0.908,0.016,0.942,0.011662,500,0.879461,0.930318,249.7,256,False,6810.8,454,False,1.0,0.0,0.1580563527000036,200,6.995208282326606e-05,0.0001410238330277817,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,20.0,,256,5,0.972,0.011662,1.0,0.0,0.966,0.012,0.988,0.011662,500,0.946228,0.978666,240.474,256,False,6456.96,483,False,1.0,0.0,0.15889621069375084,200,6.568360208873854e-05,0.0001324174459985103,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,256.0,,512,5,0.762,0.025612,0.998,0.004,0.758,0.027129,0.99,0.006325,500,0.718583,0.793483,504.212,510,False,3944.0,379,False,1.0,0.0,0.1587608827649892,200,8.37257980115123e-05,0.00016879061524179256,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,categorical,10.0,,256,5,0.964,0.016248,1.0,0.0,0.958,0.013266,0.976,0.010198,500,0.936648,0.972368,241.544,256,False,7548.03,479,False,1.0,0.0,0.15905319701958065,200,6.629321488945607e-05,0.0001336474047344593,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,2.0,,256,5,0.922,0.033106,1.0,0.0,0.898,0.039699,0.926,0.029394,500,0.868365,0.921566,247.372,256,False,8072.83,449,False,1.0,0.0,0.1594091531238346,200,7.068511548180742e-05,0.00014250089063056644,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,greedy,10.0,,512,5,0.982,0.009798,1.0,0.0,0.982,0.009798,0.996,0.004899,500,0.966148,0.990502,482.314,510,False,14901.82,491,False,0.05702647657841141,0.9429735234215886,0.007223814384422111,200,6.414676780473723e-05,8.081983642065108e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma10.0.json
unconditional,baN,128,gaussian,categorical,5.0,,256,5,0.954,0.020591,1.0,0.0,0.93,0.032863,0.95,0.033466,500,0.904202,0.949241,243.764,256,False,7847.56,465,False,1.0,0.0,0.1590090219986024,200,6.824541049614414e-05,0.00013758233442825942,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T256_gaussian_categorical_sigma5.0.json
unconditional,baN,128,ebsampler,greedy,,0.1,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,128.0,128,True,282.96,100,False,0.01,0.99,0.0,100,0.00023622047244094488,0.00031746031746031746,0.75,0.5,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_greedy_gamma0.1.json
unconditional,baN,128,ebsampler,greedy,,0.5,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,128.0,128,True,375.85,100,False,0.01,0.99,0.0,100,0.00023622047244094488,0.00031746031746031746,0.75,0.5,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_greedy_gamma0.5.json
unconditional,baN,128,ebsampler,greedy,,0.9,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,64.0,64,True,156.19,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_greedy_gamma0.9.json
unconditional,baN,128,ebsampler,greedy,,5.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,16.0,16,True,67.9,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_greedy_gamma5.0.json
unconditional,baN,128,ebsampler,greedy,,10.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,9.0,9,True,31.53,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_greedy_gamma10.0.json
unconditional,baN,128,gaussian,greedy,5.0,,512,5,0.966,0.016248,1.0,0.0,0.966,0.016248,0.976,0.013565,500,0.946228,0.978666,486.53,510,False,15463.16,483,False,0.18012422360248448,0.8198757763975155,0.008464195979899497,200,6.520924014932917e-05,0.00013145354760261594,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma5.0.json
unconditional,baN,128,ebsampler,greedy,,2.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,43.0,43,True,150.14,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_greedy_gamma2.0.json
unconditional,baN,128,gaussian,greedy,2.0,,512,5,0.95,0.010954,1.0,0.0,0.95,0.010954,0.96,0.014142,500,0.927231,0.965906,494.292,510,False,15624.34,475,False,0.9789473684210527,0.021052631578947323,0.02835171953517588,200,6.63075010360547e-05,0.00013366750208855473,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_greedy_sigma2.0.json
unconditional,baN,128,gaussian,categorical,100.0,,512,5,0.89,0.022804,1.0,0.0,0.888,0.019391,0.998,0.004,500,0.857346,0.912738,497.926,510,False,5458.25,444,False,1.0,0.0,0.159291974154237,200,7.147835099444256e-05,0.0001441000054037502,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_categorical_sigma100.0.json
unconditional,baN,128,ar,greedy,,,130,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,129.0,129,True,899.51,100,False,0.01,0.99,0.0,100,0.00031496062992125983,0.0003968253968253968,0.75,0.5,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T130_ar_greedy_none.json
unconditional,baN,128,ebsampler,categorical,,5.0,128,5,0.504,0.038262,1.0,0.0,0.502,0.041183,0.996,0.004899,500,0.458326,0.545644,16.008,17,False,358.08,251,False,1.0,0.0,0.1596009018046181,200,0.00012644622874122778,0.0002549150814135041,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_categorical_gamma5.0.json
unconditional,bbaN,128,uniform,greedy,,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,3.17,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,2,5,0.692,0.021354,1.0,0.0,0.428,0.036551,0.522,0.051923,500,0.385341,0.471757,1.75,2,False,5.64,214,False,0.056074766355140186,0.9439252336448598,0.009491741085825862,200,0.00016550810989738498,0.00022331397945511388,0.8,0.5,1.2337199169355573,,1.0184118552962866,0.0028846153846153848,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T2_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,4,5,0.834,0.026533,1.0,0.0,0.664,0.051225,0.708,0.065238,500,0.621486,0.704013,3.544,4,False,5.73,332,False,0.21987951807228914,0.7801204819277109,0.025350344403375386,200,0.0001066477070742979,0.00014389524426217714,0.8,0.5,2.2966162126129217,,1.9712932839236104,0.017548076923076923,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T4_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,8,5,0.896,0.031369,1.0,0.0,0.78,0.045166,0.788,0.045343,500,0.741631,0.8141,7.288,8,False,7.46,390,False,0.46923076923076923,0.5307692307692308,0.06360593576355071,200,9.047317470370036e-05,0.0001220665873233849,0.8,0.5,2.9675854937358714,,2.7499519095725105,0.04399038461538462,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T8_uniform_greedy_none.json
unconditional,baN,128,ebsampler,categorical,,10.0,128,5,0.53,0.0502,1.0,0.0,0.528,0.051923,0.994,0.004899,500,0.484195,0.571378,9.0,9,False,171.39,264,False,1.0,0.0,0.16003343232326186,200,0.00012016703217472286,0.00024225539775308118,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_categorical_gamma10.0.json
unconditional,bbaN,128,uniform,greedy,,,16,5,0.95,0.026077,1.0,0.0,0.894,0.025768,0.898,0.024819,500,0.863948,0.918043,15.276,16,False,12.1,447,False,0.6957494407158836,0.3042505592841164,0.1080495653201952,200,7.875255945818238e-05,0.0001062501660158844,0.8,0.5,3.6230190131065654,,3.2807827966434084,0.07475961538461538,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T16_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,32,5,0.972,0.009798,0.998,0.004,0.93,0.022804,0.93,0.022804,500,0.904202,0.949241,31.02,32,False,21.58,465,False,0.8064516129032258,0.19354838709677424,0.14756129191768708,200,7.4360499702558e-05,0.00010030341783896286,0.8,0.5,3.852057885549099,,3.5480636298561086,0.09014423076923077,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T32_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,64,5,0.984,0.004899,1.0,0.0,0.972,0.009798,0.972,0.009798,500,0.953553,0.983249,62.802,64,False,42.64,486,False,0.8621399176954733,0.13786008230452673,0.18006046947831078,200,7.029712250445215e-05,9.480919649205973e-05,0.8,0.5,4.136878817871038,,3.684763925278027,0.10072115384615385,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T64_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,128,5,0.994,0.008,1.0,0.0,0.982,0.014697,0.982,0.014697,500,0.966148,0.990502,126.47,128,False,82.69,491,False,0.8818737270875764,0.11812627291242361,0.1802567293581879,200,6.86766018817389e-05,9.260974254491573e-05,0.8,0.5,4.236733279244194,,3.6960974990551327,0.10408653846153847,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,256,5,0.996,0.004899,1.0,0.0,0.996,0.004899,0.996,0.004899,500,0.985534,0.998902,253.08,255,False,167.15,498,False,0.8795180722891566,0.12048192771084343,0.18434435206005725,200,6.70436006883143e-05,9.039752310786685e-05,0.8,0.5,4.236384498754615,,3.771131050463876,0.10528846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_uniform_greedy_none.json
unconditional,baN,128,ebsampler,categorical,,2.0,128,5,0.502,0.036551,1.0,0.0,0.502,0.036551,1.0,0.0,500,0.458326,0.545644,43.0,43,False,748.11,251,False,1.0,0.0,0.15927535647059102,200,0.00012645422357106728,0.00025493132787355406,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T128_ebsampler_categorical_gamma2.0.json
unconditional,bbaN,128,uniform,categorical,,,1,5,0.588,0.047074,0.014,0.012,0.01,0.012649,0.072,0.033106,500,0.004279,0.023193,1.0,1,False,3.15,5,False,1.0,0.0,0.29347826086956524,5,0.024390243902439025,0.027777777777777776,0.4,0.2,1.6094379124341005,,0.0,0.001201923076923077,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,2,5,0.584,0.028705,0.01,0.012649,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.46,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T2_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,4,5,0.526,0.042708,0.026,0.013565,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,7.28,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T4_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,8,5,0.492,0.041665,0.172,0.024819,0.01,0.006325,0.01,0.006325,500,0.004279,0.023193,1.086,8,False,5.68,5,False,1.0,0.0,0.25608272506082724,5,0.007389162561576354,0.00997506234413965,0.8,0.5,1.6094379124341005,,1.6094379124341005,0.001201923076923077,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T8_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,16,5,0.572,0.052688,0.464,0.02245,0.12,0.017889,0.12,0.017889,500,0.094374,0.15142,3.092,16,False,5.41,60,False,0.9833333333333333,0.01666666666666672,0.2590538573990526,60,0.0005937067088858105,0.0008011215701982776,0.8,0.5,3.646630545471393,,3.477627509850915,0.014182692307692308,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T16_uniform_categorical_none.json
