dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,bbaN,128,ebsampler,categorical,,0.5,4,4,0.575,0.129904,0.625,0.043301,0.2,0.1,0.05,0.05,11.35,33,False,0.61,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.9,4,4,0.425,0.248747,0.9,0.070711,0.325,0.227761,0.125,0.082916,4.85,18,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,2.0,4,4,0.55,0.111803,0.525,0.129904,0.175,0.043301,0.0,0.0,2.775,10,False,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,5.0,4,4,0.525,0.082916,0.35,0.086603,0.15,0.111803,0.0,0.0,1.2,3,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,10.0,4,4,0.475,0.129904,0.15,0.15,0.05,0.086603,0.0,0.0,1.0,1,False,0.22,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.1,8,4,0.825,0.043301,1.0,0.0,0.825,0.043301,0.825,0.043301,51.375,99,False,2.08,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.5,8,4,0.575,0.129904,0.625,0.043301,0.2,0.1,0.05,0.05,11.35,33,False,0.61,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.9,8,4,0.425,0.248747,0.9,0.070711,0.325,0.227761,0.125,0.082916,4.85,18,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,2.0,8,4,0.55,0.111803,0.525,0.129904,0.175,0.043301,0.0,0.0,2.775,10,False,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,5.0,8,4,0.525,0.082916,0.35,0.086603,0.15,0.111803,0.0,0.0,1.2,3,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,10.0,8,4,0.475,0.129904,0.15,0.15,0.05,0.086603,0.0,0.0,1.0,1,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.1,16,4,0.825,0.043301,1.0,0.0,0.825,0.043301,0.825,0.043301,51.375,99,False,2.09,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.5,16,4,0.575,0.129904,0.625,0.043301,0.2,0.1,0.05,0.05,11.35,33,False,0.61,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.9,16,4,0.425,0.248747,0.9,0.070711,0.325,0.227761,0.125,0.082916,4.85,18,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,2.0,16,4,0.55,0.111803,0.525,0.129904,0.175,0.043301,0.0,0.0,2.775,10,False,0.26,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,5.0,16,4,0.525,0.082916,0.35,0.086603,0.15,0.111803,0.0,0.0,1.2,3,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,10.0,16,4,0.475,0.129904,0.15,0.15,0.05,0.086603,0.0,0.0,1.0,1,False,0.22,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.1,32,4,0.825,0.043301,1.0,0.0,0.825,0.043301,0.825,0.043301,51.375,99,False,2.09,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.5,32,4,0.575,0.129904,0.625,0.043301,0.2,0.1,0.05,0.05,11.35,33,False,0.61,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.9,32,4,0.425,0.248747,0.9,0.070711,0.325,0.227761,0.125,0.082916,4.85,18,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,2.0,32,4,0.55,0.111803,0.525,0.129904,0.175,0.043301,0.0,0.0,2.775,10,False,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,5.0,32,4,0.525,0.082916,0.35,0.086603,0.15,0.111803,0.0,0.0,1.2,3,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,10.0,32,4,0.475,0.129904,0.15,0.15,0.05,0.086603,0.0,0.0,1.0,1,False,0.22,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.1,64,4,0.825,0.043301,1.0,0.0,0.825,0.043301,0.825,0.043301,51.375,99,False,2.09,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.5,64,4,0.575,0.129904,0.625,0.043301,0.2,0.1,0.05,0.05,11.35,33,False,0.61,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.9,64,4,0.425,0.248747,0.9,0.070711,0.325,0.227761,0.125,0.082916,4.85,18,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,2.0,64,4,0.55,0.111803,0.525,0.129904,0.175,0.043301,0.0,0.0,2.775,10,False,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,5.0,64,4,0.525,0.082916,0.35,0.086603,0.15,0.111803,0.0,0.0,1.2,3,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,10.0,64,4,0.475,0.129904,0.15,0.15,0.05,0.086603,0.0,0.0,1.0,1,False,0.22,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.1,128,4,0.825,0.043301,1.0,0.0,0.825,0.043301,0.825,0.043301,51.375,99,False,2.08,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.5,128,4,0.575,0.129904,0.625,0.043301,0.2,0.1,0.05,0.05,11.35,33,False,0.61,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,0.9,128,4,0.425,0.248747,0.9,0.070711,0.325,0.227761,0.125,0.082916,4.85,18,False,0.33,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,2.0,128,4,0.55,0.111803,0.525,0.129904,0.175,0.043301,0.0,0.0,2.775,10,False,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,5.0,128,4,0.525,0.082916,0.35,0.086603,0.15,0.111803,0.0,0.0,1.2,3,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,bbaN,128,ebsampler,categorical,,10.0,128,4,0.475,0.129904,0.15,0.15,0.05,0.086603,0.0,0.0,1.0,1,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,greedy,,,4,4,0.125,0.082916,1.0,0.0,0.125,0.082916,0.05,0.05,1.15,4,False,0.22,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,greedy,,,8,4,0.475,0.082916,1.0,0.0,0.475,0.082916,0.425,0.043301,4.075,8,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,greedy,,,16,4,0.775,0.082916,1.0,0.0,0.775,0.082916,0.775,0.082916,12.9,16,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,greedy,,,32,4,0.85,0.15,1.0,0.0,0.85,0.15,0.825,0.147902,26.675,32,False,0.63,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,greedy,,,64,4,0.9,0.070711,1.0,0.0,0.9,0.070711,0.9,0.070711,59.125,64,False,1.35,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,greedy,,,128,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,124.35,128,False,2.77,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,categorical,,,4,4,0.075,0.082916,0.2,0.122474,0.0,0.0,0.0,0.0,1.0,1,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,categorical,,,8,4,0.225,0.082916,0.55,0.111803,0.125,0.043301,0.075,0.082916,1.525,8,False,0.17,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,categorical,,,16,4,0.325,0.108972,0.925,0.043301,0.3,0.122474,0.175,0.082916,3.7,16,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,categorical,,,32,4,0.575,0.129904,0.875,0.082916,0.55,0.086603,0.55,0.086603,18.35,32,False,0.53,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,categorical,,,64,4,0.75,0.05,1.0,0.0,0.75,0.05,0.7,0.070711,45.5,64,False,1.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,uniform,categorical,,,128,4,0.875,0.082916,0.975,0.043301,0.875,0.082916,0.85,0.05,110.725,128,False,2.8,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,1.0,,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,2.0,,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,5.0,,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.025,5,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,10.0,,4,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,4.0,5,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,20.0,,4,4,0.875,0.082916,1.0,0.0,0.875,0.082916,0.875,0.082916,4.025,5,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,50.0,,4,4,0.525,0.178536,1.0,0.0,0.525,0.178536,0.5,0.212132,3.05,5,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,1.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,2.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.05,9,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,5.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.075,9,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,10.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.15,9,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,20.0,,8,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,8.1,9,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,50.0,,8,4,0.725,0.082916,1.0,0.0,0.725,0.082916,0.725,0.082916,6.9,9,False,0.31,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,1.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,16,False,0.66,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,2.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.075,17,False,0.66,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,5.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.85,17,False,0.65,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,10.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.75,17,False,0.64,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,20.0,,16,4,0.925,0.043301,1.0,0.0,0.925,0.043301,0.925,0.043301,15.375,17,False,0.63,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,50.0,,16,4,0.9,0.070711,1.0,0.0,0.9,0.070711,0.9,0.070711,15.375,17,False,0.59,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,1.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.975,32,False,1.28,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,2.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.375,32,False,1.27,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,5.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.275,33,False,1.26,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,10.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.0,33,False,1.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,20.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.075,33,False,1.22,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,50.0,,32,4,0.925,0.082916,1.0,0.0,0.925,0.082916,0.925,0.082916,30.225,33,False,1.14,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,1.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,63.15,64,False,2.49,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,2.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,62.55,64,False,2.48,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,5.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,61.675,65,False,2.45,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,10.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,61.1,65,False,2.41,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,20.0,,64,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,60.5,65,False,2.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,50.0,,64,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,62.075,65,False,2.29,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,1.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,125.6,127,False,4.87,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,2.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,124.85,128,False,4.81,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,5.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,122.95,129,False,4.75,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,10.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,122.05,129,False,4.64,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,20.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,122.85,129,False,4.56,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,greedy,50.0,,128,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,122.1,129,False,4.29,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,1.0,,4,4,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,2.0,,4,4,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,5.0,,4,4,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,10.0,,4,4,0.0,0.0,0.225,0.147902,0.0,0.0,0.0,0.0,1.075,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,20.0,,4,4,0.025,0.043301,0.375,0.082916,0.025,0.043301,0.025,0.043301,1.15,4,False,0.17,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,50.0,,4,4,0.05,0.086603,0.5,0.070711,0.0,0.0,0.0,0.0,1.1,2,False,0.17,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,1.0,,8,4,0.075,0.082916,0.45,0.111803,0.075,0.082916,0.075,0.082916,1.675,8,False,0.18,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,2.0,,8,4,0.05,0.086603,0.45,0.15,0.05,0.086603,0.05,0.086603,1.6,8,False,0.18,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,5.0,,8,4,0.05,0.086603,0.225,0.147902,0.05,0.086603,0.025,0.043301,1.775,9,False,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,10.0,,8,4,0.075,0.043301,0.325,0.082916,0.075,0.043301,0.075,0.043301,2.3,8,False,0.22,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,20.0,,8,4,0.15,0.111803,0.475,0.129904,0.15,0.111803,0.15,0.111803,2.975,9,False,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,50.0,,8,4,0.525,0.238485,0.775,0.043301,0.5,0.254951,0.35,0.206155,4.15,9,False,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,1.0,,16,4,0.175,0.082916,0.3,0.070711,0.175,0.082916,0.175,0.082916,4.925,16,False,0.3,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,2.0,,16,4,0.1,0.070711,0.225,0.108972,0.1,0.070711,0.1,0.070711,3.975,16,False,0.29,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,5.0,,16,4,0.225,0.129904,0.325,0.129904,0.225,0.129904,0.225,0.129904,6.2,17,False,0.36,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,10.0,,16,4,0.375,0.238485,0.45,0.206155,0.375,0.238485,0.35,0.206155,7.875,16,False,0.41,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,20.0,,16,4,0.45,0.111803,0.75,0.05,0.45,0.111803,0.4,0.158114,9.2,17,False,0.45,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,50.0,,16,4,0.55,0.206155,0.9,0.070711,0.55,0.206155,0.475,0.227761,10.175,17,False,0.46,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,1.0,,32,4,0.275,0.227761,0.325,0.238485,0.275,0.227761,0.275,0.227761,13.75,32,False,0.68,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,2.0,,32,4,0.45,0.15,0.5,0.187083,0.45,0.15,0.45,0.15,17.825,32,False,0.79,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,5.0,,32,4,0.55,0.180278,0.6,0.141421,0.55,0.180278,0.525,0.147902,19.625,33,False,0.87,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,10.0,,32,4,0.625,0.129904,0.75,0.05,0.625,0.129904,0.6,0.122474,21.225,33,False,0.92,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,20.0,,32,4,0.725,0.043301,0.875,0.043301,0.725,0.043301,0.7,0.0,24.35,33,False,1.0,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,50.0,,32,4,0.65,0.111803,0.9,0.070711,0.625,0.129904,0.625,0.129904,22.55,33,False,0.92,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,1.0,,64,4,0.525,0.082916,0.55,0.111803,0.525,0.082916,0.525,0.082916,40.1,64,False,1.71,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,2.0,,64,4,0.65,0.111803,0.675,0.108972,0.65,0.111803,0.65,0.111803,45.85,64,False,1.9,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,5.0,,64,4,0.575,0.129904,0.7,0.070711,0.575,0.129904,0.575,0.129904,41.375,65,False,1.76,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,10.0,,64,4,0.725,0.129904,0.775,0.147902,0.725,0.129904,0.725,0.129904,48.95,65,False,2.03,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,20.0,,64,4,0.7,0.187083,0.825,0.129904,0.7,0.187083,0.7,0.187083,46.95,65,False,1.97,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,50.0,,64,4,0.8,0.141421,0.875,0.082916,0.8,0.141421,0.8,0.141421,52.125,65,False,2.06,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,1.0,,128,4,0.875,0.082916,0.9,0.070711,0.875,0.082916,0.875,0.082916,113.225,128,False,4.51,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,2.0,,128,4,0.825,0.082916,0.825,0.082916,0.825,0.082916,0.825,0.082916,107.25,128,False,4.3,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,5.0,,128,4,0.925,0.043301,0.95,0.05,0.925,0.043301,0.925,0.043301,116.35,129,False,4.73,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,10.0,,128,4,0.85,0.05,0.875,0.082916,0.85,0.05,0.85,0.05,107.95,129,False,4.46,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,20.0,,128,4,0.925,0.043301,0.95,0.05,0.925,0.043301,0.925,0.043301,115.375,129,False,4.7,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,gaussian,categorical,50.0,,128,4,0.925,0.043301,0.975,0.043301,0.925,0.043301,0.925,0.043301,116.0,129,False,4.56,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ar,greedy,,,130,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,129.0,129,True,0.79,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ar,categorical,,,130,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,129.0,129,False,3.29,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.1,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,56,True,0.55,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.5,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,26,True,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.9,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,21,True,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,2.0,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,14,True,0.13,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,5.0,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,True,0.08,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,10.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,True,0.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.1,8,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,56,True,0.55,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.5,8,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,26,True,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.9,8,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,21,True,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,2.0,8,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,14,True,0.13,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,5.0,8,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,True,0.08,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,10.0,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,True,0.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.1,16,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,56,True,0.55,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.5,16,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,26,True,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.9,16,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,21,True,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,2.0,16,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,14,True,0.13,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,5.0,16,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,True,0.08,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,10.0,16,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,True,0.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.1,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,56,True,0.55,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.5,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,26,True,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.9,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,21,True,0.2,,,,,,,,,,,,,,,,,,,,
