dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,baN,128,gaussian,greedy,5.0,,256,5,0.932,0.016,1.0,0.0,0.932,0.016,0.98,0.012649,500,0.906479,0.950934,243.768,256,False,7132.78,466,False,0.17381974248927037,0.8261802575107297,0.008892509422110553,200,6.758811800885405e-05,0.00013624906328768988,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_greedy_sigma5.0.json
unconditional,baN,128,gaussian,greedy,100.0,,512,5,0.818,0.016,1.0,0.0,0.818,0.016,1.0,0.0,500,0.781797,0.849354,500.438,510,False,6006.33,409,False,0.2371638141809291,0.7628361858190709,0.007724167713567839,200,7.700748897830314e-05,9.702332440718748e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_greedy_sigma100.0.json
unconditional,baN,128,gaussian,categorical,1.0,,64,5,0.704,0.036111,1.0,0.0,0.552,0.019391,0.586,0.030067,500,0.508179,0.595028,62.664,64,False,2261.91,276,False,1.0,0.0,0.15950792104446732,200,0.00011485341832486289,0.0002315417788197158,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T64_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,5.0,,64,5,0.814,0.020591,1.0,0.0,0.754,0.024166,0.81,0.012649,500,0.714407,0.78972,61.13,65,False,1947.04,377,False,1.0,0.0,0.15948984782122508,200,8.415206277743884e-05,0.00016964967342437867,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T64_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,categorical,2.0,,64,5,0.736,0.04128,1.0,0.0,0.618,0.041665,0.666,0.038262,500,0.574664,0.659536,62.108,65,False,2080.4,309,False,1.0,0.0,0.15872941424197232,200,0.00010269840047241264,0.00020703933747412008,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T64_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,greedy,1.0,,256,5,0.872,0.047497,1.0,0.0,0.872,0.047497,0.894,0.05004,500,0.839854,0.898474,249.796,255,False,7893.24,436,False,1.0,0.0,0.03774203046482412,200,7.223867658744492e-05,0.000145623998835008,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_greedy_sigma1.0.json
unconditional,baN,128,gaussian,categorical,10.0,,64,5,0.9,0.027568,1.0,0.0,0.854,0.025768,0.906,0.016248,500,0.82035,0.882252,60.66,65,False,2352.73,427,False,1.0,0.0,0.15874025264858385,200,7.429420505200594e-05,0.00014977627169415685,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T64_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,256.0,,128,5,0.724,0.044542,0.99,0.010954,0.706,0.044989,0.976,0.020591,500,0.664616,0.744242,126.574,129,False,1199.58,353,False,1.0,0.0,0.1599570354627581,200,8.993210126354602e-05,0.0001813031161473088,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,greedy,2.0,,256,5,0.916,0.032,1.0,0.0,0.916,0.032,0.936,0.032619,500,0.8884,0.937256,247.726,256,False,8636.15,458,False,0.9716157205240175,0.028384279475982543,0.027444448806532663,200,6.876869648935804e-05,0.0001386289595896583,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_greedy_sigma2.0.json
unconditional,baN,128,gaussian,categorical,100.0,,128,5,0.878,0.017205,0.998,0.004,0.872,0.013266,0.986,0.008,500,0.839854,0.898474,125.702,129,False,1662.77,436,False,1.0,0.0,0.15884794422806037,200,7.287301876480233e-05,0.00014691299078120983,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma100.0.json
unconditional,baN,128,gaussian,categorical,50.0,,128,5,0.942,0.020396,0.998,0.004,0.936,0.024166,0.98,0.014142,500,0.911047,0.954304,122.922,129,False,2116.77,468,False,1.0,0.0,0.15877374028926688,200,6.781615041622162e-05,0.00013671708109031872,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,greedy,50.0,,512,5,0.92,0.026077,1.0,0.0,0.92,0.026077,1.0,0.0,500,0.892893,0.940702,489.01,510,False,8163.48,460,False,0.15869565217391304,0.841304347826087,0.00762248743718593,200,5.135227661759671e-05,6.901311249137337e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_greedy_sigma50.0.json
unconditional,baN,128,gaussian,categorical,20.0,,128,5,0.942,0.027857,1.0,0.0,0.934,0.034986,0.968,0.024819,500,0.90876,0.952622,120.86,129,False,3045.02,467,False,1.0,0.0,0.15891487512751729,200,6.798558705554423e-05,0.00013705905532046121,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,5.0,,128,5,0.916,0.02245,1.0,0.0,0.874,0.020591,0.896,0.024166,500,0.842032,0.900265,122.448,129,False,3320.01,437,False,1.0,0.0,0.1596661252356609,200,7.2670457642207e-05,0.0001465040471743032,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,categorical,10.0,,128,5,0.926,0.019596,1.0,0.0,0.912,0.024,0.952,0.021354,500,0.883923,0.933794,121.366,129,False,3577.13,456,False,1.0,0.0,0.15989447275683505,200,6.96124327804946e-05,0.00014033856679238662,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,1.0,,128,5,0.842,0.016,1.0,0.0,0.736,0.029394,0.754,0.033226,500,0.695668,0.772733,125.32,128,False,4090.76,368,False,1.0,0.0,0.159137533422031,200,8.612522607871846e-05,0.00017362618282837052,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,2.0,,128,5,0.848,0.025612,1.0,0.0,0.776,0.029394,0.814,0.034409,500,0.73743,0.810362,124.156,128,False,4272.43,388,False,1.0,0.0,0.1583833646319561,200,8.181464891288785e-05,0.0001649382512421912,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,categorical,256.0,,256,5,0.798,0.054185,0.996,0.008,0.796,0.053141,0.994,0.012,500,0.758484,0.829002,253.206,256,False,2558.45,398,False,1.0,0.0,0.1590023995908894,200,7.974004744532823e-05,0.00016075555109012357,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,categorical,100.0,,256,5,0.902,0.034293,0.998,0.004,0.898,0.037094,0.99,0.008944,500,0.868365,0.921566,248.89,256,False,3159.86,449,False,1.0,0.0,0.15862129178712092,200,7.070385689539365e-05,0.00014253897550111359,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma100.0.json
unconditional,baN,128,gaussian,greedy,256.0,,1024,5,0.524,0.026533,1.0,0.0,0.524,0.026533,0.998,0.004,500,0.480207,0.567427,1010.88,1018,False,8898.68,262,False,0.41603053435114506,0.583969465648855,0.007744582286432161,200,0.00012021398088597704,0.0001817520901490367,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T1024_gaussian_greedy_sigma256.0.json
unconditional,baN,128,gaussian,categorical,50.0,,256,5,0.958,0.007483,0.998,0.004,0.958,0.007483,0.994,0.008,500,0.936648,0.972368,244.556,256,False,3659.03,479,False,1.0,0.0,0.15940439794316397,200,6.622078008078935e-05,0.00013350020859407592,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,greedy,20.0,,512,5,0.974,0.013565,1.0,0.0,0.974,0.013565,0.996,0.004899,500,0.956028,0.984744,481.764,510,False,11633.59,487,False,0.08008213552361396,0.919917864476386,0.00737240891959799,200,4.8505230480686833e-05,6.518692350314528e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_greedy_sigma20.0.json
unconditional,baN,128,gaussian,greedy,10.0,,512,5,0.982,0.009798,1.0,0.0,0.982,0.009798,0.996,0.004899,500,0.966148,0.990502,482.314,510,False,12932.38,491,False,0.05702647657841141,0.9429735234215886,0.007223814384422111,200,6.414676780473723e-05,8.081983642065108e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_greedy_sigma10.0.json
unconditional,baN,128,gaussian,categorical,20.0,,256,5,0.972,0.011662,1.0,0.0,0.966,0.012,0.984,0.013565,500,0.946228,0.978666,240.474,256,False,6275.41,483,False,1.0,0.0,0.15889621069375084,200,6.568360208873854e-05,0.0001324174459985103,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,greedy,100.0,,1024,5,0.79,0.018974,1.0,0.0,0.79,0.018974,1.0,0.0,500,0.752154,0.823423,996.754,1018,False,11725.61,395,False,0.2481012658227848,0.7518987341772152,0.007707679020100502,200,5.980265125087212e-05,0.00010046212577858148,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T1024_gaussian_greedy_sigma100.0.json
unconditional,baN,128,gaussian,greedy,5.0,,512,5,0.966,0.016248,1.0,0.0,0.966,0.016248,0.976,0.013565,500,0.946228,0.978666,486.53,510,False,14488.06,483,False,0.18012422360248448,0.8198757763975155,0.008464195979899497,200,6.520924014932917e-05,0.00013145354760261594,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_greedy_sigma5.0.json
unconditional,baN,128,gaussian,categorical,10.0,,256,5,0.964,0.016248,1.0,0.0,0.956,0.013565,0.97,0.008944,500,0.93428,0.970766,241.544,256,False,7434.2,478,False,1.0,0.0,0.15905206337282443,200,6.643083719462574e-05,0.00013392483468653219,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,256.0,,512,5,0.762,0.025612,0.998,0.004,0.758,0.027129,0.99,0.006325,500,0.718583,0.793483,504.212,510,False,4185.35,379,False,1.0,0.0,0.1587608827649892,200,8.37257980115123e-05,0.00016879061524179256,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_categorical_sigma256.0.json
unconditional,baN,128,gaussian,categorical,1.0,,256,5,0.916,0.013565,1.0,0.0,0.868,0.027857,0.874,0.029394,500,0.835505,0.894884,249.7,256,False,8043.36,434,False,1.0,0.0,0.15844122054186421,200,7.313282749794314e-05,0.0001474355430235344,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma1.0.json
unconditional,baN,128,ar,greedy,,,130,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,129.0,129,True,596.67,100,False,0.01,0.99,0.0,100,0.00031496062992125983,0.0003968253968253968,0.75,0.5,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T130_ar_greedy_none.json
unconditional,baN,128,gaussian,categorical,5.0,,256,5,0.954,0.020591,1.0,0.0,0.926,0.037202,0.938,0.036551,500,0.899665,0.945839,243.764,256,False,8181.2,463,False,1.0,0.0,0.15842731418804176,200,6.85365728286757e-05,0.0001381692573402418,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma5.0.json
unconditional,baN,128,ebsampler,greedy,,0.1,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,128.0,128,True,304.54,100,False,0.01,0.99,0.0,100,0.00023622047244094488,0.00031746031746031746,0.75,0.5,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_greedy_gamma0.1.json
unconditional,baN,128,ebsampler,greedy,,2.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,43.0,43,True,123.16,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_greedy_gamma2.0.json
unconditional,baN,128,gaussian,categorical,2.0,,256,5,0.918,0.032496,1.0,0.0,0.882,0.038678,0.896,0.035553,500,0.850767,0.907407,247.372,256,False,8510.4,441,False,1.0,0.0,0.15853540022773285,200,7.19463280392827e-05,0.00014504315033722533,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T256_gaussian_categorical_sigma2.0.json
unconditional,baN,128,ebsampler,greedy,,5.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,16.0,16,True,68.28,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_greedy_gamma5.0.json
unconditional,baN,128,ebsampler,greedy,,0.9,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,64.0,64,True,230.52,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_greedy_gamma0.9.json
unconditional,baN,128,ebsampler,greedy,,10.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,9.0,9,True,30.85,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_greedy_gamma10.0.json
unconditional,baN,128,gaussian,categorical,100.0,,512,5,0.89,0.022804,1.0,0.0,0.888,0.019391,0.998,0.004,500,0.857346,0.912738,497.926,510,False,5388.74,444,False,1.0,0.0,0.159291974154237,200,7.147835099444256e-05,0.0001441000054037502,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T512_gaussian_categorical_sigma100.0.json
unconditional,baN,128,ebsampler,greedy,,0.5,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,128.0,128,True,456.74,100,False,0.01,0.99,0.0,100,0.00023622047244094488,0.00031746031746031746,0.75,0.5,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_greedy_gamma0.5.json
unconditional,baN,128,ebsampler,categorical,,5.0,128,5,0.506,0.04128,1.0,0.0,0.498,0.041183,0.99,0.006325,500,0.454356,0.541674,16.008,17,False,349.81,249,False,1.0,0.0,0.15917615136728325,200,0.00012738447820133118,0.00025680534155110427,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_categorical_gamma5.0.json
unconditional,baN,128,ebsampler,categorical,,10.0,128,5,0.534,0.047582,1.0,0.0,0.526,0.054259,0.988,0.004,500,0.482201,0.569403,9.0,9,False,171.08,263,False,1.0,0.0,0.16010421399481775,200,0.00012060543930531267,0.0002431389235024162,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_categorical_gamma10.0.json
unconditional,bbaN,128,uniform,greedy,,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,3.05,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,2,5,0.692,0.021354,1.0,0.0,0.428,0.036551,0.522,0.051923,500,0.385341,0.471757,1.75,2,False,5.45,214,False,0.056074766355140186,0.9439252336448598,0.009491741085825862,200,0.00016550810989738498,0.00022331397945511388,0.8,0.5,1.2337199169355573,,1.0184118552962866,0.0028846153846153848,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,4,5,0.834,0.026533,1.0,0.0,0.664,0.051225,0.708,0.065238,500,0.621486,0.704013,3.544,4,False,5.52,332,False,0.21987951807228914,0.7801204819277109,0.025350344403375386,200,0.0001066477070742979,0.00014389524426217714,0.8,0.5,2.2966162126129217,,1.9712932839236104,0.017548076923076923,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,8,5,0.896,0.031369,1.0,0.0,0.78,0.045166,0.788,0.045343,500,0.741631,0.8141,7.288,8,False,7.16,390,False,0.46923076923076923,0.5307692307692308,0.06360593576355071,200,9.047317470370036e-05,0.0001220665873233849,0.8,0.5,2.9675854937358714,,2.7499519095725105,0.04399038461538462,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_uniform_greedy_none.json
unconditional,baN,128,ebsampler,categorical,,2.0,128,5,0.502,0.036551,1.0,0.0,0.502,0.036551,1.0,0.0,500,0.458326,0.545644,43.0,43,False,723.78,251,False,1.0,0.0,0.15927535647059102,200,0.00012645422357106728,0.00025493132787355406,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_categorical_gamma2.0.json
unconditional,bbaN,128,uniform,greedy,,,16,5,0.95,0.026077,1.0,0.0,0.894,0.025768,0.898,0.024819,500,0.863948,0.918043,15.276,16,False,11.39,447,False,0.6957494407158836,0.3042505592841164,0.1080495653201952,200,7.875255945818238e-05,0.0001062501660158844,0.8,0.5,3.6230190131065654,,3.2807827966434084,0.07475961538461538,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,32,5,0.972,0.009798,0.998,0.004,0.93,0.022804,0.93,0.022804,500,0.904202,0.949241,31.02,32,False,13.93,465,False,0.8064516129032258,0.19354838709677424,0.14756129191768708,200,7.4360499702558e-05,0.00010030341783896286,0.8,0.5,3.852057885549099,,3.5480636298561086,0.09014423076923077,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,64,5,0.984,0.004899,1.0,0.0,0.972,0.009798,0.972,0.009798,500,0.953553,0.983249,62.802,64,False,40.8,486,False,0.8621399176954733,0.13786008230452673,0.18006046947831078,200,7.029712250445215e-05,9.480919649205973e-05,0.8,0.5,4.136878817871038,,3.684763925278027,0.10072115384615385,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,128,5,0.994,0.008,1.0,0.0,0.982,0.014697,0.982,0.014697,500,0.966148,0.990502,126.47,128,False,53.25,491,False,0.8818737270875764,0.11812627291242361,0.1802567293581879,200,6.86766018817389e-05,9.260974254491573e-05,0.8,0.5,4.236733279244194,,3.6960974990551327,0.10408653846153847,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,256,5,0.996,0.004899,1.0,0.0,0.996,0.004899,0.996,0.004899,500,0.985534,0.998902,253.08,255,False,160.15,498,False,0.8795180722891566,0.12048192771084343,0.18434435206005725,200,6.70436006883143e-05,9.039752310786685e-05,0.8,0.5,4.236384498754615,,3.771131050463876,0.10528846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T256_uniform_greedy_none.json
unconditional,bbaN,128,uniform,greedy,,,512,5,1.0,0.0,1.0,0.0,0.998,0.004,0.998,0.004,500,0.988759,0.999647,505.188,509,False,207.38,499,False,0.9078156312625251,0.09218436873747493,0.20538194832666118,200,6.842285323297981e-05,9.22807179439856e-05,0.8,0.5,4.2779474624398866,,3.832465400105984,0.10889423076923077,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T512_uniform_greedy_none.json
unconditional,bbaN,128,uniform,categorical,,,1,5,0.492,0.060133,0.0,0.0,0.0,0.0,0.39,0.037417,500,-0.0,0.007625,1.0,1,False,3.22,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,2,5,0.53,0.048166,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.75,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,4,5,0.518,0.060465,0.006,0.004899,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,7.33,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,8,5,0.47,0.047749,0.156,0.026533,0.01,0.006325,0.01,0.006325,500,0.004279,0.023193,1.086,8,False,5.76,5,False,1.0,0.0,0.25608272506082724,5,0.007389162561576354,0.00997506234413965,0.8,0.5,1.6094379124341005,,1.6094379124341005,0.001201923076923077,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,16,5,0.57,0.054772,0.46,0.018974,0.12,0.017889,0.12,0.017889,500,0.094374,0.15142,3.092,16,False,6.11,60,False,0.9833333333333333,0.01666666666666672,0.2590538573990526,60,0.0005937067088858105,0.0008011215701982776,0.8,0.5,3.646630545471393,,3.477627509850915,0.014182692307692308,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,32,5,0.738,0.020396,0.662,0.040694,0.43,0.02,0.43,0.02,500,0.387301,0.473767,15.046,32,False,13.1,215,False,0.9534883720930233,0.046511627906976716,0.27793614603727956,200,0.0001683312759510717,0.00022718237064803771,0.8,0.5,4.324312090822229,,3.709072695748837,0.04927884615384615,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,64,5,0.808,0.038678,0.802,0.031241,0.662,0.022271,0.662,0.022271,500,0.619442,0.702088,44.262,64,False,31.91,331,False,0.9516616314199395,0.048338368580060465,0.2828216210435208,200,0.00010798358649485278,0.0001457141816327274,0.8,0.5,4.450266310024882,,3.825328704803364,0.07572115384615384,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,128,5,0.922,0.016,0.876,0.014967,0.806,0.004899,0.806,0.004899,500,0.76906,0.838274,104.758,128,False,48.35,403,False,0.9602977667493796,0.03970223325062039,0.30004500112502813,200,8.774752113252801e-05,0.0001183922334694844,0.8,0.5,4.50370025596538,,3.863325563734129,0.09302884615384616,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_uniform_categorical_none.json
unconditional,bbaN,128,uniform,categorical,,,256,5,0.952,0.020396,0.946,0.010198,0.904,0.008,0.904,0.008,500,0.875012,0.926827,231.058,255,False,97.35,452,False,0.9469026548672567,0.053097345132743334,0.2983743120363723,200,8.013248570970672e-05,0.00010814902936246147,0.8,0.5,4.529182768433039,,3.8475657312412,0.10288461538461538,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T256_uniform_categorical_none.json
unconditional,baN,128,ebsampler,categorical,,0.9,128,5,0.528,0.048332,1.0,0.0,0.528,0.048332,1.0,0.0,500,0.484195,0.571378,64.0,64,False,1261.97,264,False,1.0,0.0,0.16021747500551803,200,0.00012040214315814821,0.00024273317555676923,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T128_ebsampler_categorical_gamma0.9.json
unconditional,bbaN,128,uniform,greedy,,,1024,5,0.998,0.004,1.0,0.0,0.996,0.004899,0.996,0.004899,500,0.985534,0.998902,1008.32,1017,False,433.17,498,False,0.8955823293172691,0.10441767068273089,0.2065735671363812,200,6.766662907409497e-05,9.12471200127746e-05,0.8,0.5,4.342751011275911,,3.753303944385712,0.10721153846153846,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_uniform_greedy_none.json
unconditional,bbaN,128,gaussian,greedy,1.0,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.05,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma1.0.json
unconditional,bbaN,128,gaussian,greedy,2.0,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.08,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma2.0.json
unconditional,bbaN,128,gaussian,greedy,5.0,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.06,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma5.0.json
unconditional,bbaN,128,gaussian,greedy,10.0,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.06,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma10.0.json
unconditional,bbaN,128,gaussian,greedy,20.0,,1,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.07,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma20.0.json
unconditional,bbaN,128,gaussian,greedy,50.0,,1,5,0.968,0.030594,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.08,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma50.0.json
unconditional,bbaN,128,gaussian,greedy,100.0,,1,5,0.836,0.040792,1.0,0.0,0.004,0.004899,0.004,0.004899,500,0.001098,0.014466,1.004,2,False,2.1,2,True,,,,2,,,0.8,0.5,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_greedy_sigma100.0.json
