dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,baN,128,gaussian,greedy,5.0,,8,4,0.075,0.043301,1.0,0.0,0.075,0.043301,0.975,0.043301,8.05,9,False,49.28,3,True,,,,3,,,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_greedy_sigma5.0.json
unconditional,baN,128,uniform,greedy,,,64,4,0.175,0.147902,1.0,0.0,0.175,0.147902,1.0,0.0,63.875,64,False,55.26,7,False,1.0,0.0,0.0078125,7,0.003374578177727784,0.0045351473922902496,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T64_uniform_greedy_none.json
unconditional,baN,128,gaussian,greedy,50.0,,16,4,0.7,0.212132,1.0,0.0,0.7,0.212132,0.975,0.043301,16.075,17,False,51.22,28,False,0.7142857142857143,0.2857142857142857,0.007626488095238095,28,0.000843644544431946,0.0011337868480725624,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_greedy_sigma50.0.json
unconditional,baN,128,gaussian,categorical,1.0,,4,4,0.6,0.070711,1.0,0.0,0.6,0.070711,0.575,0.204634,4.0,4,False,25.75,13,False,1.0,0.0,0.1585402786190188,13,0.003663003663003663,0.006153846153846154,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T4_gaussian_categorical_sigma1.0.json
unconditional,baN,128,uniform,categorical,,,128,4,0.775,0.147902,1.0,0.0,0.775,0.147902,0.975,0.043301,127.35,128,False,77.4,30,False,1.0,0.0,0.1577039220295463,30,0.0010570824524312897,0.002131060202450719,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T128_uniform_categorical_none.json
unconditional,baN,128,gaussian,greedy,10.0,,16,4,0.425,0.216506,1.0,0.0,0.425,0.216506,0.9,0.070711,15.575,17,False,79.46,17,False,0.5294117647058824,0.47058823529411764,0.007123161764705882,17,0.0013895321908290875,0.0018674136321195146,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_greedy_sigma10.0.json
unconditional,baN,128,gaussian,greedy,20.0,,16,4,0.7,0.212132,1.0,0.0,0.7,0.212132,1.0,0.0,15.875,17,False,69.83,28,False,0.5,0.5,0.007316468253968254,28,0.000843644544431946,0.0011337868480725624,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_greedy_sigma20.0.json
unconditional,baN,128,gaussian,categorical,2.0,,4,4,0.575,0.147902,1.0,0.0,0.575,0.147902,0.575,0.204634,4.0,4,False,30.8,11,False,1.0,0.0,0.15793991416309014,11,0.004325883201153569,0.007267441860465116,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T4_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,categorical,5.0,,4,4,0.475,0.108972,1.0,0.0,0.475,0.108972,0.475,0.082916,4.025,5,False,24.1,10,False,1.0,0.0,0.1555730258560447,10,0.004754358161648178,0.007987220447284345,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T4_gaussian_categorical_sigma5.0.json
unconditional,baN,128,uniform,greedy,,,128,4,0.6,0.234521,1.0,0.0,0.6,0.234521,1.0,0.0,127.275,128,False,87.82,24,False,0.9166666666666666,0.08333333333333337,0.00775588768115942,24,0.000984251968503937,0.0013227513227513227,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T128_uniform_greedy_none.json
unconditional,baN,128,gaussian,greedy,5.0,,16,4,0.475,0.082916,1.0,0.0,0.475,0.082916,0.925,0.082916,15.75,16,False,87.92,19,False,0.5789473684210527,0.42105263157894735,0.00735562865497076,19,0.0012432656444260257,0.001670843776106934,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_greedy_sigma5.0.json
unconditional,baN,128,gaussian,greedy,1.0,,16,4,0.625,0.204634,1.0,0.0,0.625,0.204634,1.0,0.0,16.0,16,False,92.34,25,False,0.52,0.48,0.008919270833333333,25,0.0009448818897637795,0.0012698412698412698,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_greedy_sigma1.0.json
unconditional,baN,128,gaussian,categorical,50.0,,4,4,0.45,0.05,1.0,0.0,0.45,0.05,0.525,0.082916,3.725,5,False,15.9,11,False,1.0,0.0,0.16159368269921034,11,0.002894356005788712,0.005835156819839533,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T4_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,categorical,20.0,,4,4,0.525,0.082916,1.0,0.0,0.525,0.082916,0.675,0.082916,4.0,5,False,20.81,13,False,1.0,0.0,0.15566989507667472,13,0.0024405125076266015,0.004920049200492005,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T4_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,10.0,,4,4,0.6,0.070711,1.0,0.0,0.6,0.070711,0.475,0.082916,4.025,5,False,24.21,14,False,1.0,0.0,0.1609927234927235,14,0.00340522133938706,0.006292906178489702,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T4_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,greedy,2.0,,16,4,0.475,0.082916,1.0,0.0,0.475,0.082916,1.0,0.0,16.0,16,False,105.11,19,False,0.5789473684210527,0.42105263157894735,0.007789656432748538,19,0.0012432656444260257,0.001670843776106934,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_greedy_sigma2.0.json
unconditional,baN,128,gaussian,greedy,50.0,,32,4,0.675,0.082916,1.0,0.0,0.675,0.082916,0.975,0.043301,31.325,33,False,91.69,27,False,0.6296296296296297,0.37037037037037035,0.007478632478632479,27,0.0008748906386701663,0.0011757789535567313,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_greedy_sigma50.0.json
unconditional,baN,128,gaussian,categorical,50.0,,8,4,0.7,0.141421,1.0,0.0,0.7,0.141421,0.925,0.043301,7.975,9,False,27.61,27,False,1.0,0.0,0.16135852451641924,27,0.0011788977306218685,0.0023767082590612004,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,categorical,20.0,,8,4,0.825,0.108972,1.0,0.0,0.825,0.108972,0.775,0.108972,7.85,9,False,37.74,26,False,1.0,0.0,0.15866383237169754,26,0.001224364860728497,0.002468373958654736,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,1.0,,8,4,0.4,0.070711,1.0,0.0,0.4,0.070711,0.525,0.178536,8.025,9,False,48.7,6,False,1.0,0.0,0.156078431372549,6,0.007905138339920948,0.014608233731739707,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,5.0,,8,4,0.5,0.1,1.0,0.0,0.5,0.1,0.65,0.086603,7.975,9,False,47.22,15,False,1.0,0.0,0.15834903882397286,15,0.0031914893617021275,0.005898123324396783,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,categorical,10.0,,8,4,0.425,0.147902,1.0,0.0,0.425,0.147902,0.475,0.192029,7.725,9,False,45.64,10,False,1.0,0.0,0.1605230823240302,10,0.0031847133757961785,0.006420545746388443,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,categorical,2.0,,8,4,0.475,0.178536,1.0,0.0,0.475,0.178536,0.525,0.178536,8.025,9,False,61.02,9,False,1.0,0.0,0.15499124343257442,9,0.00529567519858782,0.009786476868327402,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T8_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,greedy,20.0,,32,4,0.65,0.111803,1.0,0.0,0.65,0.111803,0.9,0.070711,30.925,33,False,139.52,26,False,0.5384615384615384,0.46153846153846156,0.007451923076923077,26,0.0009085402786190188,0.001221001221001221,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_greedy_sigma20.0.json
unconditional,baN,128,gaussian,categorical,50.0,,16,4,0.825,0.043301,0.975,0.043301,0.825,0.043301,0.725,0.147902,14.55,17,False,51.7,26,False,1.0,0.0,0.15878934624697336,26,0.0012202562538133007,0.0024600246002460025,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,categorical,20.0,,16,4,0.85,0.05,1.0,0.0,0.85,0.05,0.85,0.086603,15.25,17,False,74.82,31,False,1.0,0.0,0.16070914783786072,31,0.0010235414534288639,0.0020634511220015478,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_categorical_sigma20.0.json
unconditional,baN,128,gaussian,categorical,1.0,,16,4,0.525,0.043301,1.0,0.0,0.525,0.043301,0.425,0.258602,15.925,17,False,96.02,7,False,1.0,0.0,0.16141732283464566,7,0.006802721088435374,0.012571428571428572,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_categorical_sigma1.0.json
unconditional,baN,128,gaussian,categorical,5.0,,16,4,0.6,0.070711,1.0,0.0,0.6,0.070711,0.475,0.108972,15.425,16,False,94.5,15,False,1.0,0.0,0.15951882845188284,15,0.0021085925144965737,0.004250797024442083,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_categorical_sigma5.0.json
unconditional,baN,128,gaussian,categorical,2.0,,16,4,0.55,0.15,1.0,0.0,0.55,0.15,0.5,0.223607,15.875,17,False,95.85,14,False,1.0,0.0,0.15969334719334718,14,0.0022701475595913734,0.004576659038901602,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_categorical_sigma2.0.json
unconditional,baN,128,gaussian,greedy,2.0,,32,4,0.45,0.269258,1.0,0.0,0.45,0.269258,0.925,0.129904,31.425,32,False,182.04,18,False,0.8888888888888888,0.11111111111111116,0.015063316993464053,18,0.0017497812773403325,0.0026455026455026454,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_greedy_sigma2.0.json
unconditional,baN,128,gaussian,greedy,10.0,,32,4,0.625,0.082916,1.0,0.0,0.625,0.082916,0.975,0.043301,30.675,33,False,177.32,25,False,0.4,0.6,0.00703125,25,0.0009448818897637795,0.0012698412698412698,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_greedy_sigma10.0.json
unconditional,baN,128,gaussian,greedy,5.0,,32,4,0.675,0.082916,1.0,0.0,0.675,0.082916,0.875,0.108972,30.95,32,False,182.15,27,False,0.5185185185185185,0.4814814814814815,0.007868144586894587,27,0.0011665208515602217,0.001763668430335097,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_greedy_sigma5.0.json
unconditional,baN,128,gaussian,categorical,10.0,,16,4,0.65,0.111803,1.0,0.0,0.65,0.111803,0.725,0.163936,15.225,17,False,97.23,22,False,1.0,0.0,0.15974489795918367,22,0.0014398848092152627,0.002902757619738752,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T16_gaussian_categorical_sigma10.0.json
unconditional,baN,128,gaussian,greedy,1.0,,32,4,0.8,0.1,1.0,0.0,0.8,0.1,0.925,0.082916,31.9,32,False,194.98,32,False,0.96875,0.03125,0.01656218497983871,32,0.000984251968503937,0.001736111111111111,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_greedy_sigma1.0.json
unconditional,baN,128,gaussian,greedy,50.0,,64,4,0.875,0.082916,1.0,0.0,0.875,0.082916,0.975,0.043301,61.675,65,False,184.83,35,False,0.7142857142857143,0.2857142857142857,0.007641806722689075,35,0.0006749156355455568,0.0009070294784580499,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T64_gaussian_greedy_sigma50.0.json
unconditional,baN,128,gaussian,categorical,50.0,,32,4,0.85,0.086603,1.0,0.0,0.85,0.086603,0.975,0.043301,30.85,33,False,103.74,33,False,1.0,0.0,0.1586664677804296,33,0.0009622323791195574,0.0019398642095053346,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T32_gaussian_categorical_sigma50.0.json
unconditional,baN,128,gaussian,greedy,20.0,,64,4,0.775,0.108972,1.0,0.0,0.775,0.108972,0.975,0.043301,61.575,65,False,279.82,31,False,0.4838709677419355,0.5161290322580645,0.007358870967741935,31,0.000762001524003048,0.0010240655401945725,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-2/distributions/baN_L128_T64_gaussian_greedy_sigma20.0.json
