dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,bbaN,128,gaussian,categorical,100.0,,1,5,0.48,0.057619,0.0,0.0,0.0,0.0,0.172,0.050359,500,-0.0,0.007625,1.0,1,False,3.26,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,1,5,0.476,0.047582,0.0,0.0,0.0,0.0,0.06,0.016733,500,-0.0,0.007625,1.0,1,False,3.26,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,2,5,0.61,0.032249,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.14,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,2,5,0.602,0.026382,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.13,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,2,5,0.582,0.019391,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.2,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,2,5,0.592,0.031875,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.29,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,2,5,0.518,0.03544,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.15,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,2,5,0.536,0.028705,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.19,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,2,5,0.532,0.064931,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.14,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,2,5,0.488,0.047917,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,10.1,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T2_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,4,5,0.738,0.061449,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,6.99,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,4,5,0.708,0.050359,0.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,6.91,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,4,5,0.696,0.052764,0.01,0.008944,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.01,2,False,6.63,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,4,5,0.744,0.045869,0.026,0.014967,0.002,0.004,0.002,0.004,500,0.000353,0.011241,1.044,4,False,6.23,1,True,1.0,0.0,,1,0.04,0.041666666666666664,0.4,0.2,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,4,5,0.666,0.048415,0.062,0.031241,0.002,0.004,0.002,0.004,500,0.000353,0.011241,1.098,4,False,5.93,1,True,1.0,0.0,,1,0.09090909090909091,0.09375,0.8,0.4,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,4,5,0.558,0.065544,0.104,0.020591,0.006,0.008,0.006,0.008,500,0.002043,0.017491,1.14,5,False,5.78,3,True,,,,3,,,0.8,0.5,1.0986122886681096,,1.0986122886681096,0.0007211538461538462,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,4,5,0.548,0.032496,0.152,0.024819,0.004,0.004899,0.004,0.004899,500,0.001098,0.014466,1.09,5,False,5.62,2,True,,,,2,,,0.8,0.5,0.6931471805599453,,0.6931471805599453,0.0004807692307692308,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,4,5,0.526,0.046733,0.138,0.027857,0.008,0.004,0.008,0.004,500,0.003115,0.020387,1.044,5,False,5.62,4,True,,,,4,,,0.8,0.5,1.3862943611198906,,1.3862943611198906,0.0009615384615384616,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T4_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,8,5,0.788,0.017205,0.084,0.013565,0.002,0.004,0.002,0.004,500,0.000353,0.011241,1.376,8,False,6.24,1,True,1.0,0.0,,1,0.06666666666666667,0.09090909090909091,0.8,0.5,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,8,5,0.808,0.024819,0.114,0.020591,0.006,0.008,0.006,0.008,500,0.002043,0.017491,1.51,8,False,6.45,3,True,,,,3,,,0.8,0.5,0.6365141682948128,,1.0986122886681096,0.0007211538461538462,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,8,5,0.764,0.027276,0.158,0.030594,0.014,0.004899,0.014,0.004899,500,0.006798,0.028613,1.89,8,False,7.25,7,False,1.0,0.0,0.19111969111969113,7,0.011904761904761904,0.0163265306122449,0.8,0.5,1.7478680974667573,,1.7478680974667573,0.0016826923076923078,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,8,5,0.722,0.038678,0.186,0.058856,0.014,0.010198,0.014,0.010198,500,0.006798,0.028613,2.302,9,False,8.16,7,False,1.0,0.0,0.29051383399209485,7,0.012195121951219513,0.016736401673640166,0.8,0.5,1.945910149055313,,1.15374194270109,0.0016826923076923078,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,8,5,0.684,0.051614,0.214,0.041761,0.038,0.007483,0.038,0.007483,500,0.02446,0.058585,2.698,9,False,8.49,19,False,1.0,0.0,0.36804763714683897,19,0.0034965034965034965,0.004767580452920143,0.8,0.5,2.798513256943294,,2.40615957539782,0.0045673076923076926,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,8,5,0.64,0.043359,0.416,0.034986,0.092,0.029257,0.092,0.029257,500,0.069682,0.120539,3.002,9,False,7.88,46,False,0.9565217391304348,0.04347826086956519,0.34430505774591796,46,0.0009085402786190188,0.0012285012285012285,0.8,0.5,3.4857612635307595,,3.071232503050594,0.010576923076923078,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,8,5,0.614,0.050833,0.468,0.042615,0.114,0.021541,0.114,0.021541,500,0.089036,0.14485,2.886,9,False,7.09,57,False,1.0,0.0,0.295730231498619,57,0.0006048387096774194,0.0008158270446665307,0.8,0.5,3.6598773782849485,,3.3983082572546333,0.013701923076923077,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,8,5,0.612,0.031875,0.474,0.039294,0.11,0.022804,0.11,0.022804,500,0.085491,0.140456,2.576,9,False,6.34,55,False,1.0,0.0,0.29286223036223036,55,0.0006955715279387897,0.0009394081728511038,0.8,0.5,3.6544582569474082,,3.423016060778413,0.013221153846153846,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T8_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,16,5,0.794,0.040792,0.258,0.023152,0.014,0.008,0.014,0.008,500,0.006798,0.028613,3.58,16,False,9.9,7,False,1.0,0.0,0.4945945945945946,7,0.016853932584269662,0.023391812865497075,0.8,0.5,1.945910149055313,,1.277034259466139,0.0016826923076923078,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,16,5,0.8,0.026833,0.292,0.046648,0.02,0.008944,0.02,0.008944,500,0.010899,0.036421,3.914,16,False,10.55,10,False,1.0,0.0,0.4020434227330779,10,0.007058823529411765,0.00963855421686747,0.8,0.5,2.0253262207700673,,2.3025850929940455,0.002403846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,16,5,0.788,0.057061,0.312,0.039699,0.056,0.014967,0.056,0.014967,500,0.039025,0.079745,5.062,16,False,12.47,28,False,0.9642857142857143,0.0357142857142857,0.35129443825096,28,0.002044989775051125,0.002779708130646282,0.8,0.5,2.750214000894922,,2.6487207797777175,0.006490384615384616,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,16,5,0.7,0.012649,0.4,0.0498,0.082,0.023152,0.082,0.023152,500,0.061019,0.109355,6.064,17,False,13.54,41,False,1.0,0.0,0.37307545731707314,41,0.0011614401858304297,0.0015735641227380016,0.8,0.5,3.430313456150073,,3.0515106866800332,0.00985576923076923,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,16,5,0.74,0.060332,0.516,0.04128,0.204,0.010198,0.204,0.010198,500,0.170998,0.241516,7.488,17,False,14.47,102,False,0.9901960784313726,0.009803921568627416,0.3161622397441007,102,0.0004,0.0005406866720735334,0.8,0.5,4.031149016408685,,3.643166107300804,0.024278846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,16,5,0.686,0.013565,0.634,0.048415,0.294,0.05004,0.294,0.05004,500,0.255758,0.335384,8.394,17,False,13.45,147,False,0.9795918367346939,0.020408163265306145,0.31030952386378396,147,0.0002526315789473684,0.00034106412005457026,0.8,0.5,4.218004752253762,,3.6905040236449866,0.03461538461538462,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,16,5,0.742,0.039699,0.68,0.071274,0.378,0.042615,0.378,0.042615,500,0.33658,0.42128,9.222,17,False,12.76,189,False,0.9841269841269841,0.015873015873015928,0.30504194505073395,189,0.00019821605550049553,0.00026763013515321824,0.8,0.5,4.309880427773064,,3.6849527283759644,0.04471153846153846,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,16,5,0.668,0.064312,0.644,0.066513,0.308,0.034293,0.308,0.034293,500,0.269125,0.349803,7.99,17,False,11.03,154,False,0.987012987012987,0.012987012987012991,0.30257857616751477,154,0.00023728545440164517,0.0003202818480262631,0.8,0.5,4.1553875842872285,,3.7524359794287365,0.03653846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T16_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,32,5,0.762,0.030594,0.42,0.024495,0.052,0.013266,0.052,0.013266,500,0.03573,0.075102,10.402,32,False,21.08,26,False,1.0,0.0,0.36715497301464917,26,0.0023603461841070024,0.00321285140562249,0.8,0.5,2.7047814705228883,,2.8647385121905677,0.00625,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,32,5,0.8,0.02,0.458,0.044452,0.1,0.017889,0.1,0.017889,500,0.076677,0.129423,11.906,32,False,22.56,50,False,0.98,0.020000000000000018,0.34793995806641176,50,0.0010857763300760044,0.001474382602285293,0.8,0.5,3.2483442427780993,,3.1770159733670367,0.011778846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,32,5,0.786,0.023324,0.538,0.034871,0.208,0.039192,0.208,0.039192,500,0.174716,0.245737,15.444,33,False,27.18,104,False,0.9903846153846154,0.009615384615384581,0.34775118915749004,104,0.0004256526674233825,0.000576036866359447,0.8,0.5,3.838648270807174,,3.6740043251673953,0.024759615384615383,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,32,5,0.8,0.037417,0.626,0.024166,0.322,0.029257,0.322,0.029257,500,0.282535,0.364179,18.602,33,False,30.71,161,False,0.968944099378882,0.03105590062111796,0.3341224222517878,161,0.00025284450063211124,0.0003417634996582365,0.8,0.5,4.1643534803339195,,3.63590907371727,0.0375,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,32,5,0.804,0.048826,0.736,0.034409,0.482,0.061123,0.482,0.061123,500,0.438506,0.525769,21.228,33,False,31.94,241,False,0.966804979253112,0.03319502074688796,0.3195359104554872,200,0.00015594947237095182,0.0002105706464518846,0.8,0.5,4.256144040437653,,3.7784480532015494,0.05600961538461539,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,32,5,0.792,0.021354,0.736,0.065299,0.502,0.051923,0.502,0.051923,500,0.458326,0.545644,20.794,33,False,28.07,251,False,0.9681274900398407,0.031872509960159334,0.3063869860016265,200,0.0001426126640045636,0.00019244647582391147,0.8,0.5,4.368702466241084,,3.8277259216026227,0.05841346153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,32,5,0.81,0.030332,0.802,0.041183,0.596,0.008,0.596,0.008,500,0.552415,0.638122,22.938,33,False,27.22,298,False,0.9765100671140939,0.023489932885906062,0.28834751125449903,200,0.00011683152893527533,0.00015760441292356187,0.8,0.5,4.456232883486922,,3.8716750391336046,0.06995192307692308,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma100.0.json
unconditional,baN,128,gaussian,greedy,50.0,,1024,5,0.922,0.013266,1.0,0.0,0.922,0.013266,1.0,0.0,500,0.895146,0.942419,976.732,1018,False,17309.85,461,False,0.16052060737527116,0.8394793926247288,0.007596184045226131,200,5.124088339282969e-05,6.886340942740075e-05,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/baN_L128_T1024_gaussian_greedy_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,32,5,0.806,0.041761,0.806,0.025768,0.618,0.052688,0.618,0.052688,500,0.574664,0.659536,23.384,33,False,25.83,309,False,0.9514563106796117,0.04854368932038833,0.28811984773452914,200,0.00011119759813188036,0.00014998125234345707,0.8,0.5,4.473234691301272,,3.820146457786395,0.07067307692307692,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T32_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,64,5,0.714,0.0602,0.634,0.030067,0.192,0.041183,0.192,0.041183,500,0.159876,0.228821,33.046,64,False,51.76,96,False,0.9791666666666666,0.02083333333333337,0.3342757965940782,96,0.00042857142857142855,0.0005793742757821553,0.8,0.5,3.8233363786917565,,3.6869174106746496,0.022596153846153846,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,64,5,0.79,0.034059,0.638,0.088408,0.256,0.028,0.258,0.029257,500,0.219707,0.296014,37.094,65,False,60.0,128,False,0.9921875,0.0078125,0.3204111441523462,128,0.0003321891263425977,0.00044928675727282937,0.8,0.5,3.8858500239426936,,3.7567921976745153,0.030528846153846153,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,greedy,1.0,,1024,5,0.982,0.009798,1.0,0.0,0.982,0.009798,0.982,0.009798,500,0.966148,0.990502,996.214,1018,False,987.67,491,False,0.026476578411405296,0.9735234215885947,0.00700452983199947,200,4.8203612057330165e-05,6.47825734877318e-05,0.8,0.5,1.518023316916417,,1.0744533245838215,0.003125,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_greedy_sigma1.0.json
unconditional,bbaN,128,gaussian,greedy,256.0,,1024,5,0.996,0.004899,1.0,0.0,0.994,0.004899,0.994,0.004899,500,0.982509,0.997957,1008.382,1018,False,732.01,497,False,0.9114688128772636,0.08853118712273644,0.19412850924128877,200,6.60763843002511e-05,8.907694020710389e-05,0.8,0.5,4.309828610223275,,3.7889088787921876,0.10889423076923077,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_greedy_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,64,5,0.828,0.011662,0.734,0.023324,0.46,0.018974,0.46,0.018974,500,0.416784,0.503826,43.648,65,False,65.88,230,False,0.9739130434782609,0.02608695652173909,0.31915504043738613,200,0.00016542597187758478,0.0002234012845573862,0.8,0.5,4.31819297236956,,3.88043119684311,0.05384615384615385,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,64,5,0.886,0.025768,0.864,0.017436,0.696,0.036111,0.696,0.036111,500,0.654313,0.734699,50.158,65,False,41.96,348,False,0.9626436781609196,0.03735632183908044,0.32054854983216285,200,0.00010700527892709374,0.0001444669170759896,0.8,0.5,4.442542425599167,,3.880799996263583,0.08052884615384616,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,64,5,0.814,0.039294,0.798,0.024819,0.544,0.037202,0.544,0.037202,500,0.500173,0.587156,46.142,65,False,68.22,272,False,0.9816176470588235,0.018382352941176516,0.29596793204894745,200,0.00013500135001350013,0.00018223234624145787,0.8,0.5,4.392109463863218,,3.8294917592737914,0.0641826923076923,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,64,5,0.886,0.039799,0.886,0.012,0.736,0.032619,0.736,0.032619,500,0.695668,0.772733,51.412,65,False,56.33,368,False,0.9565217391304348,0.04347826086956519,0.3049497606969194,200,9.908511411302309e-05,0.00013373900832525326,0.8,0.5,4.42760862466083,,3.8815346076202766,0.08461538461538462,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,64,5,0.898,0.019391,0.882,0.020396,0.774,0.032619,0.776,0.030725,500,0.735331,0.808491,53.77,65,False,33.78,387,False,0.9483204134366925,0.05167958656330751,0.2888128907000953,200,9.25240562546262e-05,0.0001248556356712551,0.8,0.5,4.468443906355027,,3.863258545178515,0.08822115384615385,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,64,5,0.91,0.006325,0.906,0.004899,0.794,0.010198,0.794,0.010198,500,0.756373,0.827144,54.164,65,False,59.21,397,False,0.9521410579345088,0.04785894206549124,0.2959703998035718,200,9.249267766301835e-05,0.00012485173856045944,0.8,0.5,4.511487082958982,,3.8217537283527467,0.09086538461538461,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T64_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,128,5,0.712,0.03544,0.792,0.040694,0.438,0.042143,0.438,0.042143,500,0.395148,0.481798,89.336,128,False,129.84,219,False,0.9726027397260274,0.0273972602739726,0.31313359116477435,200,0.000178359096313912,0.00024094934040118065,0.8,0.5,4.2350490317564295,,3.772779829878765,0.051201923076923075,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,128,5,0.808,0.025612,0.774,0.054259,0.49,0.076158,0.49,0.076158,500,0.446425,0.533727,91.79,128,False,129.85,245,False,0.963265306122449,0.03673469387755102,0.31805790993542243,200,0.000160926939169617,0.00021742675436212425,0.8,0.5,4.279556088707152,,3.829632628405712,0.05673076923076923,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,128,5,0.868,0.036551,0.85,0.032863,0.632,0.017205,0.632,0.017205,500,0.588871,0.673116,99.714,129,False,135.66,316,False,0.9620253164556962,0.03797468354430378,0.32798117315428865,200,0.0001225940909648155,0.00016559718484785758,0.8,0.5,4.352578787607424,,3.852658613077385,0.07307692307692308,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,128,5,0.892,0.027857,0.892,0.024,0.718,0.041183,0.718,0.041183,500,0.677011,0.755664,102.73,129,False,142.02,359,False,0.9498607242339833,0.05013927576601673,0.30339925786122285,200,0.00010475591870940707,0.00014144771738746066,0.8,0.5,4.418077163691433,,3.871760581353422,0.08197115384615385,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,greedy,100.0,,1024,5,1.0,0.0,1.0,0.0,0.998,0.004,0.998,0.004,500,0.988759,0.999647,995.57,1018,False,1003.92,499,False,0.9118236472945892,0.0881763527054108,0.17829104905078835,200,6.0906285528666556e-05,8.203950202022273e-05,0.8,0.5,4.361347254826387,,3.7869197357539983,0.109375,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_greedy_sigma100.0.json
unconditional,bbaN,128,gaussian,greedy,50.0,,1024,5,0.996,0.004899,1.0,0.0,0.994,0.008,0.994,0.008,500,0.982509,0.997957,973.382,1018,False,1081.45,497,False,0.8531187122736419,0.1468812877263581,0.16041320032861525,200,5.6104129263913826e-05,7.550731477111845e-05,0.8,0.5,4.458343585912119,,3.7794614690282438,0.10192307692307692,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_greedy_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,128,5,0.952,0.014697,0.948,0.025612,0.89,0.024495,0.89,0.024495,500,0.859544,0.914509,116.572,129,False,117.39,445,False,0.950561797752809,0.04943820224719098,0.28889783085853327,200,7.901182543654033e-05,0.00010659844366272253,0.8,0.5,4.5230219805036045,,3.9132419686995066,0.10168269230769231,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,128,5,0.936,0.020591,0.93,0.006325,0.842,0.024819,0.842,0.024819,500,0.807437,0.871348,110.624,129,False,142.59,421,False,0.9596199524940617,0.040380047505938266,0.2822649478434067,200,8.659508139937652e-05,0.0001168804605090144,0.8,0.5,4.473285378769358,,3.9192120736730116,0.09711538461538462,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,128,5,0.944,0.028,0.944,0.014967,0.856,0.020591,0.856,0.020591,500,0.822509,0.884062,111.944,129,False,125.18,428,False,0.9509345794392523,0.0490654205607477,0.3012458455651725,200,8.177506405713351e-05,0.00011032048099729714,0.8,0.5,4.491874154592903,,3.910525755534767,0.09783653846153846,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,128,5,0.95,0.014142,0.952,0.011662,0.892,0.011662,0.892,0.011662,500,0.861745,0.916278,117.968,129,False,111.22,446,False,0.9417040358744395,0.058295964125560484,0.30451336060867684,200,8.097165991902834e-05,0.00010927767457108513,0.8,0.5,4.45793272623647,,3.8968929392588936,0.10096153846153846,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T128_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,greedy,10.0,,1024,5,0.998,0.004,1.0,0.0,0.994,0.004899,0.994,0.004899,500,0.982509,0.997957,962.248,1018,False,1210.42,497,False,0.39436619718309857,0.6056338028169015,0.05937038669869186,200,4.915534728252855e-05,6.60785674166584e-05,0.8,0.5,3.584466817609389,,2.92794354281648,0.047115384615384615,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_greedy_sigma10.0.json
